Municipios;Distritos;Secciones;Sexo;Distribución de la renta por unidad de consumo;Periodo;Total
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Total;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2018;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Hombres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2019;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2018;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 5.000 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2019;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2018;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2017;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2016;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 7.500 Euros;2015;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2023;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2022;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2021;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2020;.
49048 Cernadilla;4904801 Cernadilla distrito 01;4904801001 Cernadilla sección 01001;Mujeres;Población con ingresos por unidad de consumo por debajo de 10.000 Euros;2019;.
